Order Id,Order #,Checks,Opened,# of Guests,Tab Names,Server,Table,Revenue Center,Dining Area,Service,Dining Options,Discount Amount,Amount,Tax,Tip,Gratuity,Total,Voided,Paid,Closed,Duration (Opened to Paid),Order Source
5E+17,11,11,2/21/2021 12:43,1,,,,None,,Lunch,Take Out,0,3.19,0.22,0,0,3.41,FALSE,2/21/2021 13:04,2/21/2021 13:04,0:21:46,In Store
5E+17,12,12,2/21/2021 13:07,1,,,,None,,Lunch,Take Out,0,9.47,0.64,0,0,10.11,FALSE,2/21/2021 13:07,2/21/2021 13:07,0:00:20,In Store
5E+17,14,14,2/21/2021 13:14,1,,,,None,,Lunch,DoorDash,0,25.15,1.69,0,0,26.84,FALSE,2/21/2021 13:14,2/21/2021 13:14,,API
5E+17,13,13,2/21/2021 13:12,1,,,,None,,Lunch,Take Out,0,10.37,0.7,0,0,11.07,FALSE,2/21/2021 13:13,2/21/2021 13:13,0:00:51,In Store
5E+17,15,15,2/21/2021 13:21,1,,,,None,,Lunch,Take Out,0,17.36,1.16,2.6,0,21.12,FALSE,2/21/2021 13:43,2/21/2021 13:43,0:21:47,In Store
5E+17,16,16,2/21/2021 13:22,1,,,,None,,Lunch,Take Out,0,55.36,3.71,8.3,0,67.37,FALSE,2/21/2021 13:25,2/21/2021 13:25,0:03:52,In Store
5E+17,17,17,2/21/2021 13:25,1,,,,None,,Lunch,Take Out,0,31.53,2.11,0,0,33.64,FALSE,2/21/2021 13:45,2/21/2021 13:45,0:19:49,In Store
5E+17,18,18,2/21/2021 13:27,1,,,,None,,Lunch,Take Out,0,1.09,0.08,0,0,1.17,FALSE,2/21/2021 13:27,2/21/2021 13:27,0:00:11,In Store
5E+17,19,19,2/21/2021 13:45,1,,,,None,,Lunch,Take Out,0,18.06,1.21,0,0,19.27,FALSE,2/21/2021 13:56,2/21/2021 13:56,0:10:14,In Store
5E+17,20,20,2/21/2021 13:56,1,,,,None,,Lunch,Take Out,0,2.18,0.15,0,0,2.33,FALSE,2/21/2021 13:56,2/21/2021 13:56,0:00:05,In Store
5E+17,21,21,2/21/2021 14:09,1,,,,None,,Lunch,Take Out,0,32.62,2.21,0,0,34.83,FALSE,2/21/2021 14:11,2/21/2021 14:11,0:01:37,In Store
5E+17,22,22,2/21/2021 14:26,1,,,,None,,Lunch,DoorDash,0,26.77,1.79,0,0,28.56,FALSE,2/21/2021 14:26,2/21/2021 14:26,,API
5E+17,23,23,2/21/2021 14:27,1,,,,None,,Lunch,Online Ordering,0,25.42,1.72,0,0,27.14,FALSE,2/21/2021 14:27,2/24/2021 4:11,,Online
5E+17,25,25,2/21/2021 14:30,1,,,,None,,Lunch,Take Out,0,31.92,2.15,0,0,34.07,FALSE,2/21/2021 14:55,2/21/2021 14:55,0:25:31,In Store
5E+17,26,26,2/21/2021 14:55,1,,,,None,,Lunch,Take Out,0,49.2,3.31,0,0,52.51,FALSE,2/21/2021 14:58,2/21/2021 14:58,0:02:52,In Store
5E+17,27,27,2/21/2021 15:20,1,,,,None,,Lunch,Take Out,0,4.58,0.31,0,0,4.89,FALSE,2/21/2021 15:21,2/21/2021 15:21,0:00:35,In Store
5E+17,29,29,2/21/2021 16:06,1,,,,None,,Dinner,DoorDash,0,9.18,0.61,0,0,9.79,FALSE,2/21/2021 16:06,2/21/2021 16:06,,API
5E+17,30,30,2/21/2021 16:07,1,,,,None,,Dinner,Take Out,0,27.55,1.84,0,0,29.39,FALSE,2/21/2021 16:10,2/21/2021 16:10,0:02:30,In Store
5E+17,31,31,2/21/2021 16:41,1,,,,None,,Dinner,DoorDash,0,14.68,0.98,0,0,15.66,FALSE,2/21/2021 16:41,2/21/2021 16:41,,API
5E+17,32,32,2/21/2021 16:59,1,,,,None,,Dinner,Take Out,0,22.95,1.54,3.44,0,27.93,FALSE,2/21/2021 16:59,2/22/2021 4:11,,Online
5E+17,33,33,2/21/2021 17:12,1,,,,None,,Dinner,DoorDash,0,60.21,4.03,0,0,64.24,FALSE,2/21/2021 17:12,2/21/2021 17:12,,API
5E+17,34,34,2/21/2021 17:38,1,,,,None,,Dinner,Take Out,0,37.03,2.49,7.41,0,46.93,FALSE,2/21/2021 17:42,2/21/2021 17:42,0:03:38,In Store
5E+17,35,35,2/21/2021 17:45,1,,,,None,,Dinner,DoorDash,0,50.7,3.4,0,0,54.1,FALSE,2/21/2021 17:45,2/21/2021 17:45,,API
5E+17,36,36,2/21/2021 18:07,1,,,,None,,Dinner,DoorDash,0,24.93,1.67,0,0,26.6,FALSE,2/21/2021 18:07,2/21/2021 18:07,,API
5E+17,37,37,2/21/2021 18:11,1,,,,None,,Dinner,Take Out,0,23.16,1.55,0,0,24.71,FALSE,2/21/2021 18:11,2/22/2021 4:11,,Online
5E+17,38,38,2/21/2021 18:41,1,,,,None,,Dinner,DoorDash,0,17.36,1.16,0,0,18.52,FALSE,2/21/2021 18:41,2/21/2021 18:41,,API
5E+17,39,39,2/21/2021 18:49,1,,,,None,,Dinner,DoorDash,0,34.45,2.3,0,0,36.75,FALSE,2/21/2021 18:49,2/21/2021 18:49,,API
5E+17,40,40,2/21/2021 18:56,1,,,,None,,Dinner,Take Out,0,20.06,1.35,3.01,0,24.42,FALSE,2/21/2021 18:58,2/21/2021 18:58,0:01:57,In Store
5E+17,41,41,2/21/2021 19:07,1,,,,None,,Dinner,DoorDash,0,14.17,0.96,0,0,15.13,FALSE,2/21/2021 19:07,2/21/2021 19:07,,API
5E+17,42,42,2/21/2021 19:35,1,,,,None,,Dinner,Take Out,0,30.32,2.02,4.55,0,36.89,FALSE,2/21/2021 19:36,2/21/2021 19:36,0:01:06,In Store
5E+17,43,43,2/21/2021 19:43,1,,,,None,,Dinner,DoorDash,0,27.52,1.84,0,0,29.36,FALSE,2/21/2021 19:43,2/21/2021 19:43,,API
5E+17,1,1,2/23/2021 11:21,1,,,,None,,Lunch,Take Out,0,28.42,1.91,0,0,30.33,FALSE,2/23/2021 11:41,2/23/2021 11:41,0:19:52,In Store
5E+17,2,2,2/23/2021 11:22,1,,,,None,,Lunch,Take Out,0,12.47,0.84,1.87,0,15.18,FALSE,2/23/2021 11:41,2/23/2021 11:41,0:19:04,In Store
5E+17,3,3,2/23/2021 11:41,1,,,,None,,Lunch,Take Out,0,13.66,0.92,0,0,14.58,FALSE,2/23/2021 12:10,2/23/2021 12:10,0:28:24,In Store
5E+17,4,4,2/23/2021 12:58,1,,,,None,,Lunch,Take Out,0,11.39,0.76,2.28,0,14.43,FALSE,2/23/2021 13:01,2/23/2021 13:01,0:03:10,In Store
5E+17,5,5,2/23/2021 13:01,1,,,,None,,Lunch,Take Out,0,5.59,0.38,0,0,5.97,FALSE,2/23/2021 13:02,2/23/2021 13:02,0:00:31,In Store
5E+17,6,6,2/23/2021 13:02,1,,,,None,,Lunch,Take Out,0,4.19,0.28,0,0,4.47,FALSE,2/23/2021 13:08,2/23/2021 13:08,0:05:57,In Store
5E+17,8,8,2/23/2021 13:23,1,,,,None,,Lunch,DoorDash,0,18.95,1.27,0,0,20.22,FALSE,2/23/2021 13:23,2/23/2021 13:23,,API
5E+17,9,9,2/23/2021 13:50,1,,,,None,,Lunch,Take Out,0,14.56,0.98,2.18,0,17.72,FALSE,2/23/2021 13:50,2/24/2021 4:11,,Online
5E+17,10,10,2/23/2021 14:20,1,,,,None,,Lunch,DoorDash,0,37.32,2.48,0,0,39.8,FALSE,2/23/2021 14:20,2/23/2021 14:20,,API
5E+17,11,11,2/23/2021 14:21,1,,,,None,,Lunch,Take Out,0,17.47,1.18,0,0,18.65,FALSE,2/23/2021 14:59,2/23/2021 14:59,0:37:11,Online
5E+17,12,12,2/23/2021 15:20,1,,,,None,,Lunch,Take Out,0,7.18,0.48,0,0,7.66,FALSE,2/23/2021 15:20,2/23/2021 15:20,0:00:29,In Store
5E+17,14,14,2/23/2021 16:01,1,,,,None,,Dinner,DoorDash,0,9.38,0.63,0,0,10.01,FALSE,2/23/2021 16:01,2/23/2021 16:01,,API
5E+17,13,13,2/23/2021 15:20,1,,,,None,,Lunch,Take Out,0,11.39,0.76,0,0,12.15,FALSE,2/23/2021 16:55,2/23/2021 16:55,1:34:58,In Store
5E+17,15,15,2/23/2021 16:55,1,,,,None,,Dinner,Take Out,0,37.91,2.55,0,0,40.46,FALSE,2/23/2021 16:58,2/23/2021 16:58,0:02:49,In Store
5E+17,16,16,2/23/2021 17:03,1,,,,None,,Dinner,Take Out,0,18.57,1.24,2.79,0,22.6,FALSE,2/23/2021 17:03,2/24/2021 4:11,,Online
5E+17,17,17,2/23/2021 17:15,1,,,,None,,Dinner,Take Out,0,30.55,2.06,4.58,0,37.19,FALSE,2/23/2021 17:15,2/24/2021 4:11,,Online
5E+17,22,22,2/23/2021 17:21,1,,,,None,,Dinner,DoorDash,0,41.93,2.82,0,0,44.75,FALSE,2/23/2021 17:21,2/23/2021 17:21,,API
5E+17,20,20,2/23/2021 17:19,1,,,,None,,Dinner,Take Out,0,36.73,2.45,0,0,39.18,FALSE,2/23/2021 17:19,2/24/2021 4:11,,Online
5E+17,18,18,2/23/2021 17:17,1,,,,None,,Dinner,Take Out,0,22.17,1.49,0,0,23.66,FALSE,2/23/2021 17:30,2/23/2021 17:30,0:12:30,In Store
5E+17,21,21,2/23/2021 17:19,1,,,,None,,Dinner,Take Out,0,9.18,0.62,0,0,9.8,FALSE,2/23/2021 17:20,2/23/2021 17:20,0:00:42,In Store
5E+17,24,24,2/23/2021 17:26,1,,,,None,,Dinner,Take Out,0,36.29,2.44,5.44,0,44.17,FALSE,2/23/2021 17:26,2/24/2021 4:11,,Online
5E+17,25,25,2/23/2021 17:45,1,,,,None,,Dinner,Take Out,0,21.17,1.42,0,0,22.59,FALSE,2/23/2021 18:14,2/23/2021 18:14,0:28:23,In Store
5E+17,27,27,2/23/2021 17:52,1,,,,None,,Dinner,Take Out,0,57.41,3.85,11.48,0,72.74,FALSE,2/23/2021 17:52,2/24/2021 4:11,,Online
5E+17,28,28,2/23/2021 18:05,1,,,,None,,Dinner,DoorDash,0,30.81,2.06,0,0,32.87,FALSE,2/23/2021 18:05,2/23/2021 18:05,,API
5E+17,29,29,2/23/2021 18:14,1,,,,None,,Dinner,Take Out,0,9.18,0.62,1.84,0,11.64,FALSE,2/23/2021 18:29,2/23/2021 18:29,0:15:15,In Store
5E+17,30,30,2/23/2021 18:29,1,,,,None,,Dinner,DoorDash,0,18.95,1.27,0,0,20.22,FALSE,2/23/2021 18:29,2/23/2021 18:29,,API
5E+17,31,31,2/23/2021 18:30,1,,,,None,,Dinner,Take Out,0,36.73,2.47,7.35,0,46.55,FALSE,2/23/2021 18:30,2/24/2021 4:11,,Online
5E+17,33,33,2/23/2021 18:36,1,,,,None,,Dinner,DoorDash,0,23.36,1.56,0,0,24.92,FALSE,2/23/2021 18:36,2/23/2021 18:36,,API
5E+17,34,34,2/23/2021 18:40,1,,,,None,,Dinner,Take Out,0,33.15,2.2,4.97,0,40.32,FALSE,2/23/2021 18:41,2/23/2021 18:41,0:01:24,In Store
5E+17,35,35,2/23/2021 19:10,1,,,,None,,Dinner,Take Out,0,19.87,1.34,0,0,21.21,FALSE,2/23/2021 19:11,2/23/2021 19:11,0:00:52,In Store
5E+17,36,36,2/23/2021 19:11,1,,,,None,,Dinner,Take Out,0,19.07,1.29,0,0,20.36,FALSE,2/23/2021 19:13,2/23/2021 19:13,0:01:53,In Store
5E+17,1,1,2/24/2021 11:23,1,,,,None,,Lunch,DoorDash,0,26.56,1.77,0,0,28.33,FALSE,2/24/2021 11:23,2/24/2021 11:23,,API
5E+17,2,2,2/24/2021 11:25,1,,,,None,,Lunch,DoorDash,0,29.92,2.01,0,0,31.93,FALSE,2/24/2021 11:25,2/24/2021 11:25,,API
5E+17,4,4,2/24/2021 11:41,1,,,,None,,Lunch,Take Out,0,31.74,2.13,0,0,33.87,FALSE,2/24/2021 12:03,2/24/2021 12:03,0:21:13,In Store
5E+17,6,6,2/24/2021 11:50,1,,,,None,,Lunch,DoorDash,0,9.18,0.62,0,0,9.8,FALSE,2/24/2021 11:50,2/24/2021 11:50,,API
5E+17,5,5,2/24/2021 11:42,1,,,,None,,Lunch,Take Out,0,29.53,1.98,0,0,31.51,FALSE,2/24/2021 12:12,2/24/2021 12:12,0:29:46,In Store
5E+17,8,8,2/24/2021 12:22,1,,,,None,,Lunch,DoorDash,0,9.18,0.62,0,0,9.8,FALSE,2/24/2021 12:22,2/24/2021 12:22,,API
5E+17,9,9,2/24/2021 12:25,1,,,,None,,Lunch,DoorDash,0,19.45,1.31,0,0,20.76,FALSE,2/24/2021 12:25,2/24/2021 12:25,,API
5E+17,7,7,2/24/2021 12:12,1,,,,None,,Lunch,Take Out,0,43.32,2.89,0,0,46.21,FALSE,2/24/2021 12:56,2/24/2021 12:56,0:44:14,In Store
5E+17,10,10,2/24/2021 12:31,1,,,,None,,Lunch,Take Out,0,17.55,1.18,0,0,18.73,FALSE,2/24/2021 12:53,2/24/2021 12:53,0:21:56,In Store
5E+17,16,16,2/24/2021 12:48,1,,,,None,,Lunch,Take Out,0,11.58,0.78,2.32,0,14.68,FALSE,2/24/2021 12:48,2/25/2021 4:11,,Online
5E+17,11,11,2/24/2021 12:41,1,,,,None,,Lunch,Take Out,0,30.35,2.04,1.88,0,34.27,FALSE,2/24/2021 13:11,2/24/2021 13:11,0:30:22,In Store
5E+17,12,12,2/24/2021 12:42,1,,,,None,,Lunch,Take Out,0,12.66,0.85,0,0,13.51,FALSE,2/24/2021 12:52,2/24/2021 12:52,0:10:00,In Store
5E+17,13,13,2/24/2021 12:44,1,,,,None,,Lunch,Take Out,0,7.48,0.51,0,0,7.99,FALSE,2/24/2021 12:46,2/24/2021 12:46,0:02:47,In Store
5E+17,14,14,2/24/2021 12:47,1,,,,None,,Lunch,Take Out,0,7.18,0.48,0,0,7.66,FALSE,2/24/2021 12:47,2/24/2021 12:47,0:00:11,In Store
5E+17,17,17,2/24/2021 12:49,1,,,,None,,Lunch,Take Out,0,9.18,0.62,0,0,9.8,FALSE,2/24/2021 13:17,2/24/2021 13:17,0:27:42,In Store
5E+17,18,18,2/24/2021 12:52,1,,,,None,,Lunch,Take Out,0,5.59,0.38,0,0,5.97,FALSE,2/24/2021 12:53,2/24/2021 12:53,0:01:08,In Store
5E+17,19,19,2/24/2021 12:56,1,,,,None,,Lunch,Take Out,0,18.36,1.23,0,0,19.59,FALSE,2/24/2021 13:13,2/24/2021 13:13,0:16:28,In Store
5E+17,20,20,2/24/2021 13:31,1,,,,None,,Lunch,Take Out,0,9.18,0.62,0,0,9.8,FALSE,2/24/2021 13:46,2/24/2021 13:46,0:14:27,In Store
5E+17,21,21,2/24/2021 13:47,1,,,,None,,Lunch,Take Out,0,40.67,2.73,6.6,0,50,FALSE,2/24/2021 13:47,2/25/2021 4:11,,Online
5E+17,22,22,2/24/2021 14:07,1,,,,None,,Lunch,Take Out,0,8.87,0.6,0,0,9.47,FALSE,2/24/2021 14:18,2/24/2021 14:18,0:10:18,In Store
5E+17,25,25,2/24/2021 14:29,1,,,,None,,Lunch,DoorDash,0,20.27,1.36,0,0,21.63,FALSE,2/24/2021 14:29,2/24/2021 14:29,,API
5E+17,26,26,2/24/2021 15:07,1,,,,None,,Lunch,Take Out,0,8.58,0.58,0,0,9.16,FALSE,2/24/2021 15:08,2/24/2021 15:08,0:00:09,In Store
5E+17,27,27,2/24/2021 15:08,1,,,,None,,Lunch,Take Out,0,12.77,0.86,0,0,13.63,FALSE,2/24/2021 15:08,2/24/2021 15:08,0:00:18,In Store
5E+17,29,29,2/24/2021 15:25,1,,,,None,,Lunch,DoorDash,0,13.38,0.9,0,0,14.28,FALSE,2/24/2021 15:25,2/24/2021 15:25,,API
5E+17,30,30,2/24/2021 15:43,1,,,,None,,Lunch,DoorDash,0,34.96,2.33,0,0,37.29,FALSE,2/24/2021 15:43,2/24/2021 15:43,,API
5E+17,28,28,2/24/2021 15:08,1,,,,None,,Lunch,Take Out,0,17.18,1.15,4.3,0,22.63,FALSE,2/24/2021 17:23,2/24/2021 17:23,2:14:26,In Store
5E+17,31,31,2/24/2021 16:55,1,,,,None,,Dinner,DoorDash,0,20.66,1.39,0,0,22.05,FALSE,2/24/2021 16:55,2/24/2021 16:55,,API
5E+17,32,32,2/24/2021 17:06,1,,,,None,,Dinner,DoorDash,0,27.91,1.87,0,0,29.78,FALSE,2/24/2021 17:06,2/24/2021 17:06,,API
5E+17,33,33,2/24/2021 17:23,1,,,,None,,Dinner,Take Out,0,25.14,1.69,0,0,26.83,FALSE,2/24/2021 17:44,2/24/2021 17:44,0:21:16,In Store
5E+17,35,35,2/24/2021 17:41,1,,,,None,,Dinner,DoorDash,0,21.47,1.44,0,0,22.91,FALSE,2/24/2021 17:41,2/24/2021 17:41,,API
5E+17,36,36,2/24/2021 17:44,1,,,,None,,Dinner,DoorDash,0,33.61,2.25,0,0,35.86,FALSE,2/24/2021 17:44,2/24/2021 17:44,,API
5E+17,37,37,2/24/2021 17:48,1,,,,None,,Dinner,Take Out,0,17.55,1.18,2,0,20.73,FALSE,2/24/2021 17:48,2/25/2021 4:11,,Online
5E+17,38,38,2/24/2021 17:50,1,,,,None,,Dinner,Take Out,0,35.42,2.39,0,0,37.81,FALSE,2/26/2021 12:14,2/26/2021 12:14,42:23:18,In Store
5E+17,39,39,2/24/2021 18:21,1,,,,None,,Dinner,Take Out,0,46.28,3.09,0,0,49.37,FALSE,2/24/2021 18:54,2/24/2021 18:54,0:33:43,In Store
5E+17,41,41,2/24/2021 18:35,1,,,,None,,Dinner,DoorDash,0,31.06,2.08,0,0,33.14,FALSE,2/24/2021 18:35,2/24/2021 18:35,,API
5E+17,42,42,2/24/2021 18:38,1,,,,None,,Dinner,DoorDash,0,60.86,4.07,0,0,64.93,FALSE,2/24/2021 18:38,2/24/2021 18:38,,API
5E+17,43,43,2/24/2021 18:59,1,,,,None,,Dinner,Take Out,0,28.51,1.91,0,0,30.42,FALSE,2/24/2021 19:18,2/24/2021 19:18,0:18:58,In Store
5E+17,44,44,2/24/2021 19:01,1,,,,None,,Dinner,Take Out,0,22.25,1.5,4.45,0,28.2,FALSE,2/24/2021 19:06,2/24/2021 19:06,0:04:41,In Store
5E+17,45,45,2/24/2021 19:06,1,,,,None,,Dinner,Take Out,0,33.05,2.22,4.96,0,40.23,FALSE,2/24/2021 19:07,2/24/2021 19:07,0:01:29,In Store
5E+17,1,1,2/25/2021 11:15,1,,,,None,,Lunch,DoorDash,0,15.35,1.03,0,0,16.38,FALSE,2/25/2021 11:15,2/25/2021 11:15,,API
5E+17,2,2,2/25/2021 11:18,1,,,,None,,Lunch,DoorDash,0,31.53,2.12,0,0,33.65,FALSE,2/25/2021 11:18,2/25/2021 11:18,,API
5E+17,3,3,2/25/2021 11:22,1,,,,None,,Lunch,Take Out,0,23.13,1.56,3.47,0,28.16,FALSE,2/25/2021 11:58,2/25/2021 11:58,0:36:54,In Store
5E+17,4,4,2/25/2021 11:59,1,,,,None,,Lunch,Take Out,0,12.78,0.86,0,0,13.64,FALSE,2/25/2021 12:18,2/25/2021 12:18,0:19:06,In Store
5E+17,5,5,2/25/2021 12:19,1,,,,None,,Lunch,Take Out,0,10.37,0.69,0,0,11.06,FALSE,2/25/2021 12:20,2/25/2021 12:20,0:01:05,In Store
5E+17,6,6,2/25/2021 12:21,1,,,,None,,Lunch,Take Out,0,23.76,1.6,0,0,25.36,FALSE,2/25/2021 12:42,2/25/2021 12:42,0:20:46,In Store
5E+17,8,8,2/25/2021 12:35,1,,,,None,,Lunch,DoorDash,0,25.86,1.73,0,0,27.59,FALSE,2/25/2021 12:35,2/25/2021 12:35,,API
5E+17,10,10,2/25/2021 13:24,1,,,,None,,Lunch,DoorDash,0,30.26,2.02,0,0,32.28,FALSE,2/25/2021 13:24,2/25/2021 13:24,,API
5E+17,9,9,2/25/2021 12:47,1,,,,None,,Lunch,Take Out,0,3.29,0.22,0,0,3.51,FALSE,2/25/2021 14:38,2/25/2021 14:38,1:51:04,In Store
5E+17,12,12,2/25/2021 15:53,1,,,,None,,Lunch,DoorDash,0,25.03,1.68,0,0,26.71,FALSE,2/25/2021 15:53,2/25/2021 15:53,,API
5E+17,11,11,2/25/2021 14:38,1,,,,None,,Lunch,Take Out,0,19.37,1.3,2.91,0,23.58,FALSE,2/25/2021 16:21,2/25/2021 16:21,1:43:11,In Store
5E+17,14,14,2/25/2021 16:28,1,,,,None,,Dinner,Take Out,0,35.3,2.35,0,0,37.65,FALSE,2/25/2021 16:28,2/26/2021 4:13,,Online
5E+17,13,13,2/25/2021 16:27,1,,,,None,,Dinner,Take Out,0,37.34,2.5,5.6,0,45.44,FALSE,2/25/2021 16:27,2/26/2021 4:13,,Online
5E+17,15,15,2/25/2021 16:40,1,,,,None,,Dinner,Take Out,0,7.18,0.48,2,0,9.66,FALSE,2/25/2021 17:08,2/25/2021 17:08,0:27:18,In Store
5E+17,16,16,2/25/2021 16:41,1,,,,None,,Dinner,Take Out,0,22.94,1.54,0,0,24.48,FALSE,2/25/2021 17:04,2/25/2021 17:04,0:22:56,In Store
5E+17,17,17,2/25/2021 17:10,1,,,,None,,Dinner,DoorDash,0,26.94,1.8,0,0,28.74,FALSE,2/25/2021 17:10,2/25/2021 17:10,,API
5E+17,18,18,2/25/2021 17:12,1,,,,None,,Dinner,Take Out,0,27.05,1.82,4.06,0,32.93,FALSE,2/25/2021 17:27,2/25/2021 17:27,0:15:37,In Store
5E+17,21,21,2/25/2021 17:30,1,,,,None,,Dinner,DoorDash,0,25.55,1.71,0,0,27.26,FALSE,2/25/2021 17:30,2/25/2021 17:30,,API
5E+17,19,19,2/25/2021 17:27,1,,,,None,,Dinner,Take Out,7.6,25.91,1.74,5.03,0,32.68,FALSE,2/25/2021 17:54,2/25/2021 17:54,0:26:39,In Store
5E+17,20,20,2/25/2021 17:29,1,,,,None,,Dinner,Take Out,0,13.38,0.9,3.34,0,17.62,FALSE,2/25/2021 17:48,2/25/2021 17:48,0:18:55,In Store
5E+17,23,23,2/25/2021 17:45,1,,,,None,,Dinner,DoorDash,0,23.18,1.55,0,0,24.73,FALSE,2/25/2021 17:45,2/25/2021 17:45,,API
5E+17,24,24,2/25/2021 17:56,1,,,,None,,Dinner,DoorDash,0,14.17,0.95,0,0,15.12,FALSE,2/25/2021 17:56,2/25/2021 17:56,,API
5E+17,25,25,2/25/2021 18:05,1,,,,None,,Dinner,DoorDash,0,17.77,1.19,0,0,18.96,FALSE,2/25/2021 18:05,2/25/2021 18:05,,API
5E+17,27,27,2/25/2021 18:18,1,,,,None,,Dinner,DoorDash,0,11.39,0.76,0,0,12.15,FALSE,2/25/2021 18:18,2/25/2021 18:18,,API
5E+17,28,28,2/25/2021 18:28,1,,,,None,,Dinner,Take Out,0,21.06,1.42,0,0,22.48,FALSE,2/25/2021 18:46,2/25/2021 18:46,0:18:25,In Store
5E+17,30,30,2/25/2021 18:31,1,,,,None,,Dinner,Take Out,11.71,13.25,0.89,0,0,14.14,FALSE,2/25/2021 18:31,2/26/2021 4:13,,Online
5E+17,29,29,2/25/2021 18:29,1,,,,None,,Dinner,Take Out,0,13.38,0.9,0,0,14.28,FALSE,2/25/2021 18:34,2/25/2021 18:34,0:05:11,In Store
5E+17,32,32,2/25/2021 18:34,1,,,,None,,Dinner,Take Out,5.4,27.54,1.84,4.94,0,34.32,FALSE,2/25/2021 19:09,2/25/2021 19:09,0:35:07,In Store
5E+17,35,35,2/25/2021 18:42,1,,,,None,,Dinner,DoorDash,0,43.93,2.93,0,0,46.86,FALSE,2/25/2021 18:42,2/25/2021 18:42,,API
5E+17,34,34,2/25/2021 18:38,1,,,,None,,Dinner,DoorDash,0,26.24,1.76,0,0,28,FALSE,2/25/2021 18:38,2/25/2021 18:38,,API
5E+17,36,36,2/25/2021 18:47,1,,,,None,,Dinner,Take Out,2.15,9.24,0.62,0,0,9.86,FALSE,2/26/2021 12:13,2/26/2021 12:13,17:26:15,In Store
5E+17,37,37,2/25/2021 18:58,1,,,,None,,Dinner,DoorDash,0,11.77,0.79,0,0,12.56,FALSE,2/25/2021 18:58,2/25/2021 18:58,,API
5E+17,38,38,2/25/2021 19:09,1,,,,None,,Dinner,Take Out,0,43.9,2.94,10.98,0,57.82,FALSE,2/25/2021 19:39,2/25/2021 19:39,0:29:59,In Store
5E+17,39,39,2/25/2021 19:39,1,,,,None,,Dinner,Take Out,0,10.37,0.69,0,0,11.06,FALSE,2/25/2021 19:41,2/25/2021 19:41,0:01:30,In Store
5E+17,1,1,2/26/2021 11:15,1,,,,None,,Lunch,Take Out,0,59.26,3.96,0,0,63.22,FALSE,2/26/2021 10:55,2/27/2021 4:13,,Online
5E+17,2,2,2/26/2021 11:01,1,,,,None,,Lunch,DoorDash,0,14.28,0.96,0,0,15.24,FALSE,2/26/2021 11:01,2/26/2021 11:01,,API
5E+17,3,3,2/26/2021 11:41,1,,,,None,,Lunch,DoorDash,0,22.78,1.52,0,0,24.3,FALSE,2/26/2021 11:41,2/26/2021 11:41,,API
5E+17,4,4,2/26/2021 12:14,1,,,,None,,Lunch,Take Out,0,45.81,3.06,6.87,0,55.74,FALSE,2/26/2021 12:19,2/26/2021 12:19,0:05:25,In Store
5E+17,5,5,2/26/2021 12:19,1,,,,None,,Lunch,Take Out,0,13.68,0.92,0,0,14.6,FALSE,2/26/2021 12:20,2/26/2021 12:20,0:00:48,In Store
5E+17,6,6,2/26/2021 12:20,1,,,,None,,Lunch,Take Out,0,7.48,0.51,0,0,7.99,FALSE,2/26/2021 12:20,2/26/2021 12:20,0:00:16,In Store
5E+17,7,7,2/26/2021 12:20,1,,,,None,,Lunch,Take Out,0,7.48,0.51,0,0,7.99,FALSE,2/26/2021 12:21,2/26/2021 12:21,0:00:16,In Store
5E+17,9,9,2/26/2021 12:24,1,,,,None,,Lunch,DoorDash,0,7.59,0.51,0,0,8.1,FALSE,2/26/2021 12:24,2/26/2021 12:24,,API
5E+17,8,8,2/26/2021 12:21,1,,,,None,,Lunch,Take Out,0,21.77,1.45,3.27,0,26.49,FALSE,2/26/2021 12:36,2/26/2021 12:36,0:15:24,In Store
5E+17,10,10,2/26/2021 12:39,1,,,,None,,Lunch,Take Out,0,10.37,0.69,0,0,11.06,FALSE,2/26/2021 13:27,2/26/2021 13:27,0:47:47,In Store
5E+17,11,11,2/26/2021 14:06,1,,,,None,,Lunch,DoorDash,0,14.97,1,0,0,15.97,FALSE,2/26/2021 14:06,2/26/2021 14:06,,API
5E+17,12,12,2/26/2021 14:09,1,,,,None,,Lunch,DoorDash,0,8.99,0.6,0,0,9.59,FALSE,2/26/2021 14:09,2/26/2021 14:09,,API
5E+17,13,13,2/26/2021 14:11,1,,,,None,,Lunch,Take Out,0,23.14,1.56,3.47,0,28.17,FALSE,2/26/2021 14:12,2/26/2021 14:12,0:01:21,In Store
5E+17,14,14,2/26/2021 14:19,1,,,,None,,Lunch,Take Out,0,10.77,0.72,2.15,0,13.64,FALSE,2/26/2021 14:40,2/26/2021 14:40,0:21:28,In Store
5E+17,15,15,2/26/2021 14:38,1,,,,None,,Lunch,DoorDash,0,29.16,1.95,0,0,31.11,FALSE,2/26/2021 14:38,2/26/2021 14:38,,API
5E+17,16,16,2/26/2021 14:47,1,,,,None,,Lunch,Take Out,0,30.52,2.05,1,0,33.57,FALSE,2/26/2021 14:49,2/26/2021 14:49,0:02:00,In Store
5E+17,17,17,2/26/2021 14:49,1,,,,None,,Lunch,Take Out,0,9.58,0.65,0,0,10.23,FALSE,2/26/2021 14:59,2/26/2021 14:59,0:10:31,In Store
5E+17,18,18,2/26/2021 14:59,1,,,,None,,Lunch,Take Out,0,5.99,0.4,0,0,6.39,FALSE,2/26/2021 15:12,2/26/2021 15:12,0:12:56,In Store
