Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Item Id,Master Id,SKU,PLU,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Tax,Void?,Deferred,Tax Exempt,Tax Inclusion Option,Dining Option Tax,Tab Name
5E+17,49,1/17/2021 17:05,1/17/2021 17:05,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Cheese Fries,,Sides,SIDES,,4.59,0,4.59,1,0.31,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,49,1/17/2021 17:05,1/17/2021 17:05,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Chicken Fingers,,Appetizers,APPETIZERS,,5.99,0,5.99,1,0.4,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,49,1/17/2021 17:05,1/17/2021 17:05,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,BBQ,,Chicken Wings,CHICKEN WINGS,,8.99,0,8.99,1,0.6,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,50,1/17/2021 17:09,1/17/2021 17:09,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,11.56,0,11.56,1,0.77,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,50,1/17/2021 17:09,1/17/2021 17:09,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,12.56,0,12.56,1,0.84,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,51,1/17/2021 17:18,1/17/2021 17:18,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Bacon Cheese Fries,,Sides,SIDES,,5.29,0,5.29,1,0.36,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,51,1/17/2021 17:18,1/17/2021 17:18,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Fried Pickles,,Appetizers,APPETIZERS,,7.29,0,7.29,1,0.49,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,51,1/17/2021 17:18,1/17/2021 17:18,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,8.37,0,8.37,1,0.56,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,53,1/17/2021 18:09,1/17/2021 18:09,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,4.19,0,4.19,1,0.28,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,53,1/17/2021 18:09,1/17/2021 18:09,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Chicken Fingers,,Appetizers,APPETIZERS,,5.99,0,5.99,1,0.4,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,53,1/17/2021 18:09,1/17/2021 18:09,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Chowly Open Item,,Chowly Open Item,Chowly Open Item Menu,,0,0,0,1,0.00E+00,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,54,1/17/2021 18:20,1/17/2021 18:17,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Clinton B's Burger,,Burgers,OUR SIGNATURE BURGERS,,10.18,0,10.18,1,0.68,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,54,1/17/2021 18:20,1/17/2021 18:17,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Sweet Potato Fries,,Sides,SIDES,,6.19,0,6.19,1,0.42,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,54,1/17/2021 18:20,1/17/2021 18:17,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,5.99,0,5.99,1,0.4,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,54,1/17/2021 18:20,1/17/2021 18:17,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Clinton B's Burger,,Burgers,OUR SIGNATURE BURGERS,,10.18,0,10.18,1,0.68,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,54,1/17/2021 18:20,1/17/2021 18:17,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Cajun Fries,,Sides,SIDES,,5.59,0,5.59,1,0.38,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,54,1/17/2021 18:20,1/17/2021 18:17,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Vanilla,,Milkshake,MILKSHAKES AND FLOATS,,5.59,0,5.59,1,0.38,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,55,1/17/2021 18:29,1/17/2021 18:21,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,11.18,0,11.18,1,0.75,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,55,1/17/2021 18:29,1/17/2021 18:21,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,4.19,0,4.19,1,0.28,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,55,1/17/2021 18:29,1/17/2021 18:21,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Sausage and Peppers Sandwich,,Sandwiches,SANDWICHES,,8.99,0,8.99,1,0.6,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,56,1/17/2021 18:32,1/17/2021 18:29,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,5.19,0,5.19,1,0.35,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,58,1/17/2021 18:37,1/17/2021 18:37,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,8.18,0,8.18,1,0.55,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,58,1/17/2021 18:37,1/17/2021 18:37,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Cheese Fries,,Sides,SIDES,,5.59,0,5.59,1,0.38,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,58,1/17/2021 18:37,1/17/2021 18:37,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Italian Hot Dog,,Big Dogs,BIG DOGS,,8.49,0,8.49,1,0.57,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,1,1/19/2021 12:57,1/19/2021 12:55,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,7.18,0,7.18,1,0.48,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,1,1/19/2021 12:57,1/19/2021 12:55,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,8.37,0,8.37,1,0.56,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,1,1/19/2021 12:57,1/19/2021 12:55,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,3.19,0,3.19,1,0.22,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,2,1/19/2021 12:57,1/19/2021 12:57,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,4.19,0,4.19,1,0.28,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,3,1/19/2021 12:59,1/19/2021 12:59,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,5.19,0,5.19,1,0.35,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,4,1/19/2021 13:01,1/19/2021 13:01,5E+17,,,,Lunch,DoorDash,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,11.56,0,11.56,1,0.77,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,5,1/19/2021 13:31,1/19/2021 13:30,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,7.18,0,7.18,1,0.48,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,5,1/19/2021 13:31,1/19/2021 13:30,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Texan Burger,,Burgers,OUR SIGNATURE BURGERS,,8.19,0,8.19,1,0.55,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,5,1/19/2021 13:31,1/19/2021 13:30,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,5.19,0,5.19,1,0.35,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,5,1/19/2021 13:31,1/19/2021 13:30,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Vanilla,,Milkshake,MILKSHAKES AND FLOATS,,6.18,0,6.18,1,0.41,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,5,1/19/2021 13:31,1/19/2021 13:30,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Bottle Water,,Drinks,BEVERAGES,,2.18,0,2.18,2,0.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,6,1/19/2021 14:31,1/19/2021 14:29,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,6.99,0,6.99,1,0.47,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,6,1/19/2021 14:31,1/19/2021 14:29,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,7.18,0,7.18,1,0.48,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,6,1/19/2021 14:31,1/19/2021 14:29,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Cajun Fries,,Sides,SIDES,,4.59,0,4.59,1,0.31,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,8,1/19/2021 15:15,1/19/2021 15:15,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,8.37,0,8.37,1,0.56,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,8,1/19/2021 15:15,1/19/2021 15:15,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,4.19,0,4.19,1,0.28,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,8,1/19/2021 15:15,1/19/2021 15:15,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Chicken Fingers,,Appetizers,APPETIZERS,,5.99,0,5.99,1,0.4,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,8,1/19/2021 15:15,1/19/2021 15:15,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Chicken Pops,,Appetizers,APPETIZERS,,6.99,0,6.99,1,0.47,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,8,1/19/2021 15:15,1/19/2021 15:15,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Grilled Cheese Sandwich,,Sandwiches,SANDWICHES,,5.99,0,5.99,1,0.4,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,8,1/19/2021 15:15,1/19/2021 15:15,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,8.37,0,8.37,1,0.56,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,9,1/19/2021 15:21,1/19/2021 15:20,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Mediterranean Burger,,Burgers,OUR SIGNATURE BURGERS,,13.18,0,13.18,1,0.88,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,10,1/19/2021 15:23,1/19/2021 15:23,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,10.37,0,10.37,1,0.69,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,11,1/19/2021 15:24,1/19/2021 15:23,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,California Burger,,Burgers,OUR SIGNATURE BURGERS,,5.99,0,5.99,1,0.4,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,12,1/19/2021 15:25,1/19/2021 15:24,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,7.18,0,7.18,1,0.48,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,12,1/19/2021 15:25,1/19/2021 15:24,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Bottle Soda,,Drinks,BEVERAGES,,2.29,0,2.29,1,0.16,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,13,1/19/2021 15:55,1/19/2021 15:55,5E+17,,,,Lunch,Take Out,5E+17,5E+17,5E+17,,,Texan Burger,,Burgers,OUR SIGNATURE BURGERS,,8.19,0,8.19,1,0.55,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,14,1/19/2021 16:08,1/19/2021 16:08,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Bottle Soda,,Drinks,BEVERAGES,,2.29,0,2.29,1,0.16,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,14,1/19/2021 16:08,1/19/2021 16:08,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Cajun Fries,,Sides,SIDES,,3.59,0,3.59,1,0.24,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,14,1/19/2021 16:08,1/19/2021 16:08,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Mexican Burger,,Burgers,OUR SIGNATURE BURGERS,,8.99,0,8.99,1,0.6,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,14,1/19/2021 16:08,1/19/2021 16:08,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,The Cheeseburger Deluxe,,Specials,DAILY SPECIALS,,11.39,0,11.39,1,0.76,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,15,1/19/2021 16:14,1/19/2021 16:14,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Sweet Potato Tots,,Sides,SIDES,,6.59,0,6.59,1,0.44,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,15,1/19/2021 16:14,1/19/2021 16:14,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Chicken Fingers,,Appetizers,APPETIZERS,,5.99,0,5.99,1,0.4,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,15,1/19/2021 16:14,1/19/2021 16:14,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,California Burger,,Burgers,OUR SIGNATURE BURGERS,,9.56,0,9.56,1,0.64,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,15,1/19/2021 16:14,1/19/2021 16:14,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,The Cheesesteak Factory,,Specials,DAILY SPECIALS,,11.39,0,11.39,1,0.76,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,15,1/19/2021 16:14,1/19/2021 16:14,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,BBQ,,Chicken Wings,CHICKEN WINGS,,8.99,0,8.99,1,0.6,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,15,1/19/2021 16:14,1/19/2021 16:14,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Sweet Potato Fries,,Sides,SIDES,,7.19,0,7.19,1,0.48,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,15,1/19/2021 16:14,1/19/2021 16:14,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Buffalo,,Chicken Wings,CHICKEN WINGS,,8.99,0,8.99,1,0.6,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,15,1/19/2021 16:14,1/19/2021 16:14,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Chowly Open Item,,Chowly Open Item,Chowly Open Item Menu,,0,0,0,1,0.00E+00,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,16,1/19/2021 16:15,1/19/2021 16:15,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,4.19,0,4.19,1,0.28,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,16,1/19/2021 16:15,1/19/2021 16:15,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,The Cheeseburger Deluxe,,Specials,DAILY SPECIALS,,11.39,0,11.39,1,0.76,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,16,1/19/2021 16:15,1/19/2021 16:15,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,The Cheeseburger Deluxe,,Specials,DAILY SPECIALS,,12.58,0,12.58,1,0.84,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,17,1/19/2021 17:15,1/19/2021 16:57,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,7.18,0,7.18,1,0.48,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,17,1/19/2021 17:15,1/19/2021 16:57,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,California Burger,,Burgers,OUR SIGNATURE BURGERS,,7.18,0,7.18,1,0.48,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,17,1/19/2021 17:15,1/19/2021 16:57,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Texan Burger,,Burgers,OUR SIGNATURE BURGERS,,8.19,0,8.19,1,0.55,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,17,1/19/2021 17:15,1/19/2021 16:57,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,3.19,0,3.19,1,0.22,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,17,1/19/2021 17:15,1/19/2021 16:57,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Sweet Potato Fries,,Sides,SIDES,,5.19,0,5.19,1,0.35,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,18,1/19/2021 17:48,1/19/2021 17:47,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Cheesesteak,,Cheesesteak,CHEESESTEAKS,,17.98,0,17.98,2,1.2,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,18,1/19/2021 17:48,1/19/2021 17:47,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,10.18,0,10.18,1,0.68,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,18,1/19/2021 17:48,1/19/2021 17:47,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Grilled Chicken Salad,,Soups and Salads,SOUPS AND SALADS,,8.79,0,8.79,1,0.59,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,18,1/19/2021 17:48,1/19/2021 17:47,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,5.19,0,5.19,1,0.35,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,20,1/19/2021 18:03,1/19/2021 18:03,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Stewarts Root Beer,,Drinks,BEVERAGES,,2.79,0,2.79,1,0.19,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,20,1/19/2021 18:03,1/19/2021 18:03,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Cajun Fries,,Sides,SIDES,,5.59,0,5.59,1,0.38,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,20,1/19/2021 18:03,1/19/2021 18:03,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Jalapeno Cheese Fries,,Sides,SIDES,,7.29,0,7.29,1,0.49,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,20,1/19/2021 18:03,1/19/2021 18:03,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Cheesesteak,,Cheesesteak,CHEESESTEAKS,,8.99,0,8.99,1,0.6,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,18,1/19/2021 18:07,1/19/2021 17:47,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Bottle Soda,,Drinks,BEVERAGES,,2.29,0,2.29,1,0.16,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,21,1/19/2021 18:16,1/19/2021 18:07,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,6.99,0,6.99,1,0.47,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,21,1/19/2021 18:16,1/19/2021 18:07,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Mediterranean Burger,,Burgers,OUR SIGNATURE BURGERS,,9.99,0,9.99,1,0.67,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,21,1/19/2021 18:16,1/19/2021 18:07,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,5.19,0,5.19,1,0.35,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,23,1/19/2021 18:25,1/19/2021 18:25,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Mac n Cheese Bites,,Appetizers,APPETIZERS,,5.99,0,5.99,1,0.4,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,23,1/19/2021 18:25,1/19/2021 18:25,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Texan Burger,,Burgers,OUR SIGNATURE BURGERS,,8.19,0,8.19,1,0.55,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,23,1/19/2021 18:25,1/19/2021 18:25,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,The Cheeseburger Deluxe,,Specials,DAILY SPECIALS,,12.58,0,12.58,1,0.84,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,24,1/19/2021 18:33,1/19/2021 18:33,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Bottle Water,,Drinks,BEVERAGES,,1.09,0,1.09,1,0.08,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,24,1/19/2021 18:33,1/19/2021 18:33,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,3.19,0,3.19,1,0.22,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,24,1/19/2021 18:33,1/19/2021 18:33,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Chowly Open Item,,Chowly Open Item,Chowly Open Item Menu,,0,0,0,1,0.00E+00,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,25,1/19/2021 18:33,1/19/2021 18:33,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,5.19,0,5.19,1,0.35,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,25,1/19/2021 18:33,1/19/2021 18:33,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,8.99,0,8.99,1,0.6,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,25,1/19/2021 18:33,1/19/2021 18:33,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,10.37,0,10.37,1,0.69,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,25,1/19/2021 18:33,1/19/2021 18:33,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,11.37,0,11.37,1,0.76,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,25,1/19/2021 18:33,1/19/2021 18:33,5E+17,,,,Dinner,DoorDash,5E+17,5E+17,5E+17,,,Handcraft It,,Make Your Own,BUILD YOUR OWN,,12.56,0,12.56,1,0.84,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,26,1/19/2021 19:00,1/19/2021 19:00,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Texan Burger,,Burgers,OUR SIGNATURE BURGERS,,8.19,0,8.19,1,0.55,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,26,1/19/2021 19:00,1/19/2021 19:00,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Caesar Salad,,Soups and Salads,SOUPS AND SALADS,,6.79,0,6.79,1,0.45,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,26,1/19/2021 19:00,1/19/2021 19:00,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Sweet Potato Fries,,Sides,SIDES,,5.19,0,5.19,1,0.35,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,27,1/19/2021 19:15,1/19/2021 19:00,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Buffalo Chicken Wrap,,Wraps and Paninis,WRAPS AND PANINIS,,8.79,0,8.79,1,0.59,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,27,1/19/2021 19:15,1/19/2021 19:00,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Texan Burger,,Burgers,OUR SIGNATURE BURGERS,,8.19,0,8.19,1,0.55,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,27,1/19/2021 19:15,1/19/2021 19:00,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,4.19,0,4.19,1,0.28,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,27,1/19/2021 19:15,1/19/2021 19:00,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,French Fries,,Sides,SIDES,,5.19,0,5.19,1,0.35,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,27,1/19/2021 19:15,1/19/2021 19:00,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Chicken Caesar Salad,,Soups and Salads,SOUPS AND SALADS,,8.79,0,8.79,1,0.59,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,27,1/19/2021 19:15,1/19/2021 19:00,5E+17,,,,Dinner,Take Out,5E+17,5E+17,5E+17,,,Mac n Cheese Bites,,Appetizers,APPETIZERS,,5.99,0,5.99,1,0.4,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
